Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  [20] std::_Bit_iterator::operator*() const [42] void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [96] std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&)
  [21] std::_Bit_iterator::operator[](long) const [43] std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [159] std::__cxx11::list<int, std::allocator<int> >* std::__uninitialized_default_n<std::__cxx11::list<int, std::allocator<int> >*, unsigned long>(std::__cxx11::list<int, std::allocator<int> >*, unsigned long)
 [126] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [64] void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [160] std::__cxx11::list<int, std::allocator<int> >* std::__uninitialized_default_n_a<std::__cxx11::list<int, std::allocator<int> >*, unsigned long, std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >*, unsigned long, std::allocator<std::__cxx11::list<int, std::allocator<int> > >&)
  [29] std::_Bit_reference::operator bool() const [75] void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int>(std::allocator<std::_List_node<int> >&, int*, int&&) [108] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  [30] std::_List_iterator<int>::operator*() const [105] std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [87] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
 [103] std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [106] std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [193] void std::fill<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&)
  [83] std::vector<int, std::allocator<int> >::size() const [91] std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [81] std::remove_reference<int&>::type&& std::move<int&>(int&)
  [90] std::vector<int, std::allocator<int> >::max_size() const [76] void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [8] int const& std::forward<int const&>(std::remove_reference<int const&>::type&)
 [113] std::allocator<std::__cxx11::list<int, std::allocator<int> > >::allocator(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [185] std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [33] int&& std::forward<int>(std::remove_reference<int>::type&)
 [127] std::allocator<std::__cxx11::list<int, std::allocator<int> > >::allocator() [186] std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [69] void std::_Destroy<std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >*)
 [110] std::allocator<std::__cxx11::list<int, std::allocator<int> > >::~allocator() [17] std::_Bit_iterator_base::_M_incr(long) [161] void std::_Destroy<std::__cxx11::list<int, std::allocator<int> >*>(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*)
  [51] std::allocator<std::_List_node<int> >::allocator() [14] std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [162] void std::_Destroy<std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*, std::allocator<std::__cxx11::list<int, std::allocator<int> > >&)
  [52] std::allocator<std::_List_node<int> >::~allocator() [151] std::__cxx11::list<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::__cxx11::list<int, std::allocator<int> >*, unsigned long>(std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [163] void std::_Destroy<int*>(int*, int*)
 [174] std::allocator<bool>::allocator() [152] std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [164] void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&)
 [175] std::allocator<bool>::~allocator() [153] std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [194] void std::__fill_a<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&)
 [128] std::allocator<int>::allocator() [154] std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_default_initialize(unsigned long) [195] std::__fill_a1(std::_Bit_iterator, std::_Bit_iterator, bool const&)
 [129] std::allocator<int>::~allocator() [155] std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::vector(unsigned long, std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [13] std::operator!=(std::_List_iterator<int> const&, std::_List_iterator<int> const&)
 [176] std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [156] std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::~vector() [19] std::operator+(std::_Bit_iterator const&, long)
 [177] std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [27] std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator[](unsigned long) [25] operator new(unsigned long, void*)
 [130] std::allocator<unsigned long>::~allocator() [187] std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long)
